atc_classifications,availability_type,biotherapeutic,black_box_warning,chebi_par_id,chirality,cross_references,dosed_ingredient,first_approval,first_in_class,helm_notation,indication_class,inorganic_flag,max_phase,molecule_chembl_id,molecule_hierarchy,molecule_properties,molecule_structures,molecule_synonyms,molecule_type,natural_product,oral,parenteral,polymer_flag,pref_name,prodrug,structure_type,therapeutic_flag,topical,usan_stem,usan_stem_definition,usan_substem,usan_year,withdrawn_class,withdrawn_country,withdrawn_flag,withdrawn_reason,withdrawn_year,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,confidence_score,pIC50,bin,STATUS,SMILES_desalt,mol
[],-1,,0,,-1,[],0.0,,-1,,,-1,0.0,CHEMBL504547,"{'molecule_chembl_id': 'CHEMBL504547', 'parent_chembl_id': 'CHEMBL504547'}","{'acd_logd': '3.8', 'acd_logp': '3.81', 'acd_most_apka': '9.31', 'acd_most_bpka': '2.17', 'alogp': '3.66', 'aromatic_rings': 3, 'full_molformula': 'C21H15IN2O4', 'full_mwt': '486.26', 'hba': 5, 'hba_lipinski': 6, 'hbd': 3, 'hbd_lipinski': 3, 'heavy_atoms': 28, 'molecular_species': 'NEUTRAL', 'mw_freebase': '486.26', 'mw_monoisotopic': '486.0077', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '91.57', 'qed_weighted': '0.3', 'ro3_pass': 'N', 'rtb': 4}","{'canonical_smiles': 'Oc1cc(CN\\C=C\\2/C(=O)NC(=O)c3ccc(I)cc23)ccc1c4cocc4', 'standard_inchi': 'InChI=1S/C21H15IN2O4/c22-14-2-4-16-17(8-14)18(21(27)24-20(16)26)10-23-9-12-1-3-15(19(25)7-12)13-5-6-28-11-13/h1-8,10-11,23,25H,9H2,(H,24,26,27)/b18-10-', 'standard_inchi_key': 'CUISPPCDYZFGCY-ZDLGFXPLSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,2402176,[],CHEMBL1011869,Inhibition of retinoblastoma susceptibility gene product phosphorylation in human MCF7 cells after 24 hrs,B,BAO_0000190,BAO_0000219,cell-based format,Oc1cc(CN\C=C\2/C(=O)NC(=O)c3ccc(I)cc23)ccc1c4cocc4,,,CHEMBL1153424,J. Med. Chem.,2009,"{'bei': '12.78', 'le': '0.3', 'lle': '2.55', 'sei': '6.79'}",,CHEMBL504547,6.21,False,http://www.openphacts.org/units/Nanomolar,781677,=,1,True,=,,IC50,nM,,610,CHEMBL5288,Homo sapiens,Retinoblastoma-associated protein,9606,,,IC50,uM,UO_0000065,,9,9.214670164989233,"(9,10]",active,O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccc(-c2ccoc2)c(O)c1,<rdkit.Chem.rdchem.Mol object at 0x1a35632da0>
[],-1,,0,,-1,[],0.0,,-1,,,-1,0.0,CHEMBL490451,"{'molecule_chembl_id': 'CHEMBL490451', 'parent_chembl_id': 'CHEMBL490451'}","{'acd_logd': '0.66', 'acd_logp': '0.66', 'acd_most_apka': '9.35', 'acd_most_bpka': '1.02', 'alogp': '2.44', 'aromatic_rings': 3, 'full_molformula': 'C20H14IN3O4', 'full_mwt': '487.25', 'hba': 6, 'hba_lipinski': 7, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 28, 'molecular_species': 'NEUTRAL', 'mw_freebase': '487.25', 'mw_monoisotopic': '487.0029', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '93.34', 'qed_weighted': '0.34', 'ro3_pass': 'N', 'rtb': 4}","{'canonical_smiles': 'Ic1ccc2C(=O)NC(=O)\\C(=C/NCC3=CC(=O)N(C=C3)c4cocc4)\\c2c1', 'standard_inchi': 'InChI=1S/C20H14IN3O4/c21-13-1-2-15-16(8-13)17(20(27)23-19(15)26)10-22-9-12-3-5-24(18(25)7-12)14-4-6-28-11-14/h1-8,10-11,22H,9H2,(H,23,26,27)/b17-10-', 'standard_inchi_key': 'WYFUXDSMNLVNEA-YVLHZVERSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,2402177,[],CHEMBL1011869,Inhibition of retinoblastoma susceptibility gene product phosphorylation in human MCF7 cells after 24 hrs,B,BAO_0000190,BAO_0000219,cell-based format,Ic1ccc2C(=O)NC(=O)\C(=C/NCC3=CC(=O)N(C=C3)c4cocc4)\c2c1,,,CHEMBL1153424,J. Med. Chem.,2009,"{'bei': '13.2', 'le': '0.31', 'lle': '3.99', 'sei': '6.89'}",,CHEMBL490451,6.43,False,http://www.openphacts.org/units/Nanomolar,782274,=,1,True,=,,IC50,nM,,370,CHEMBL5288,Homo sapiens,Retinoblastoma-associated protein,9606,,,IC50,uM,UO_0000065,,9,9.431798275933005,"(9,10]",active,O=C1NC(=O)c2ccc(I)cc2/C1=C/NCc1ccn(-c2ccoc2)c(=O)c1,<rdkit.Chem.rdchem.Mol object at 0x1a35632da0>
[],-1,,0,,-1,[],0.0,,-1,,,-1,0.0,CHEMBL515631,"{'molecule_chembl_id': 'CHEMBL515631', 'parent_chembl_id': 'CHEMBL515631'}","{'acd_logd': '1.61', 'acd_logp': '3.4', 'acd_most_apka': '4.67', 'acd_most_bpka': '9.85', 'alogp': '3.27', 'aromatic_rings': 2, 'full_molformula': 'C23H27N3O4', 'full_mwt': '409.49', 'hba': 6, 'hba_lipinski': 7, 'hbd': 3, 'hbd_lipinski': 3, 'heavy_atoms': 30, 'molecular_species': 'ZWITTERION', 'mw_freebase': '409.49', 'mw_monoisotopic': '409.2002', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '100.55', 'qed_weighted': '0.5', 'ro3_pass': 'N', 'rtb': 6}","{'canonical_smiles': 'CCCOc1cnc(CN\\C=C\\2/C(=O)NC(=O)c3ccc(cc23)C(C)(C)C)cc1O', 'standard_inchi': 'InChI=1S/C23H27N3O4/c1-5-8-30-20-13-25-15(10-19(20)27)11-24-12-18-17-9-14(23(2,3)4)6-7-16(17)21(28)26-22(18)29/h6-7,9-10,12-13,24H,5,8,11H2,1-4H3,(H,25,27)(H,26,28,29)/b18-12-', 'standard_inchi_key': 'CFJGSVKNNIFWEA-PDGQHHTCSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,2402178,[],CHEMBL1011869,Inhibition of retinoblastoma susceptibility gene product phosphorylation in human MCF7 cells after 24 hrs,B,BAO_0000190,BAO_0000219,cell-based format,CCCOc1cnc(CN\C=C\2/C(=O)NC(=O)c3ccc(cc23)C(C)(C)C)cc1O,,,CHEMBL1153424,J. Med. Chem.,2009,"{'bei': '16.36', 'le': '0.3', 'lle': '3.43', 'sei': '6.66'}",,CHEMBL515631,6.7,False,http://www.openphacts.org/units/Nanomolar,782110,=,1,True,=,,IC50,nM,,200,CHEMBL5288,Homo sapiens,Retinoblastoma-associated protein,9606,,,IC50,uM,UO_0000065,,9,9.698970004336019,"(9,10]",active,CCCOc1cnc(CN/C=C2\C(=O)NC(=O)c3ccc(C(C)(C)C)cc32)cc1O,<rdkit.Chem.rdchem.Mol object at 0x1a35632da0>
[],-1,,0,15738,-1,"[{'xref_id': '125299371', 'xref_name': 'SID: 125299371', 'xref_src': 'PubChem'}, {'xref_id': '134959007', 'xref_name': 'SID: 134959007', 'xref_src': 'PubChem'}, {'xref_id': '172131318', 'xref_name': 'SID: 172131318', 'xref_src': 'PubChem'}, {'xref_id': '26755744', 'xref_name': 'SID: 26755744', 'xref_src': 'PubChem'}, {'xref_id': '26755745', 'xref_name': 'SID: 26755745', 'xref_src': 'PubChem'}]",0.0,,-1,,,-1,0.0,CHEMBL388978,"{'molecule_chembl_id': 'CHEMBL388978', 'parent_chembl_id': 'CHEMBL388978'}","{'acd_logd': '3.71', 'acd_logp': '5.27', 'acd_most_apka': None, 'acd_most_bpka': '8.97', 'alogp': '4.35', 'aromatic_rings': 5, 'full_molformula': 'C28H26N4O3', 'full_mwt': '466.54', 'hba': 6, 'hba_lipinski': 7, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 35, 'molecular_species': 'BASE', 'mw_freebase': '466.54', 'mw_monoisotopic': '466.2005', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '69.45', 'qed_weighted': '0.41', 'ro3_pass': 'N', 'rtb': 2}","{'canonical_smiles': 'CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35', 'standard_inchi': 'InChI=1S/C28H26N4O3/c1-28-26(34-3)17(29-2)12-20(35-28)31-18-10-6-4-8-14(18)22-23-16(13-30-27(23)33)21-15-9-5-7-11-19(15)32(28)25(21)24(22)31/h4-11,17,20,26,29H,12-13H2,1-3H3,(H,30,33)/t17-,20-,26-,28+/m1/s1', 'standard_inchi_key': 'HKSZLNNOFSGOKW-FYTWVXJKSA-N'}",[],Small molecule,-1,0.0,0.0,0.0,STAUROSPORINE,-1,MOL,0.0,0.0,,,,,,,0.0,,,,18155298,[],CHEMBL4034785,Inhibition of retinoblastoma protein phosphorylation in human MDA-MB-231 cells after 16 hrs by Hoechst 33342 staining based fluorescence assay,B,BAO_0000190,BAO_0000219,cell-based format,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35,,,CHEMBL4033649,Eur J Med Chem,2017,"{'bei': '15.39', 'le': '0.28', 'lle': '2.83', 'sei': '10.34'}",STAUROSPORINE,CHEMBL388978,7.18,False,http://www.openphacts.org/units/Nanomolar,3011715,=,1,True,=,,IC50,nM,,66,CHEMBL5288,Homo sapiens,Retinoblastoma-associated protein,9606,,,IC50,uM,UO_0000065,,9,10.18045606445813,,active,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,<rdkit.Chem.rdchem.Mol object at 0x1a35632da0>
[],,,0,,-1,[],0.0,,-1,,,0,0.0,CHEMBL4061653,"{'molecule_chembl_id': 'CHEMBL4061653', 'parent_chembl_id': 'CHEMBL4061653'}","{'acd_logd': '1.34', 'acd_logp': '3.75', 'acd_most_apka': None, 'acd_most_bpka': '9.68', 'alogp': '3.82', 'aromatic_rings': 3, 'full_molformula': 'C19H20N2', 'full_mwt': '276.38', 'hba': 1, 'hba_lipinski': 2, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 21, 'molecular_species': 'BASE', 'mw_freebase': '276.38', 'mw_monoisotopic': '276.1626', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '27.82', 'qed_weighted': '0.75', 'ro3_pass': 'N', 'rtb': 3}","{'canonical_smiles': 'C(NC1CCc2c(C1)[nH]c3ccccc23)c4ccccc4', 'standard_inchi': 'InChI=1S/C19H20N2/c1-2-6-14(7-3-1)13-20-15-10-11-17-16-8-4-5-9-18(16)21-19(17)12-15/h1-9,15,20-21H,10-13H2', 'standard_inchi_key': 'KMOKEVFNTNVAQP-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,18155309,[],CHEMBL4034785,Inhibition of retinoblastoma protein phosphorylation in human MDA-MB-231 cells after 16 hrs by Hoechst 33342 staining based fluorescence assay,B,BAO_0000190,BAO_0000219,cell-based format,C(NC1CCc2c(C1)[nH]c3ccccc23)c4ccccc4,,,CHEMBL4033649,Eur J Med Chem,2017,"{'bei': '18.67', 'le': '0.34', 'lle': '1.34', 'sei': '18.55'}",,CHEMBL4061653,5.16,False,http://www.openphacts.org/units/Nanomolar,3011726,=,1,True,=,,IC50,nM,,6920,CHEMBL5288,Homo sapiens,Retinoblastoma-associated protein,9606,,,IC50,uM,UO_0000065,,9,8.159893905543242,"(8,9]",active,c1ccc(CNC2CCc3c([nH]c4ccccc34)C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x1a35632da0>
[],,,0,,-1,[],0.0,,-1,,,0,0.0,CHEMBL4077816,"{'molecule_chembl_id': 'CHEMBL4077816', 'parent_chembl_id': 'CHEMBL4077816'}","{'acd_logd': '1.69', 'acd_logp': '4.28', 'acd_most_apka': None, 'acd_most_bpka': '9.91', 'alogp': '4.12', 'aromatic_rings': 3, 'full_molformula': 'C20H22N2', 'full_mwt': '290.41', 'hba': 1, 'hba_lipinski': 2, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 22, 'molecular_species': 'BASE', 'mw_freebase': '290.41', 'mw_monoisotopic': '290.1783', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '27.82', 'qed_weighted': '0.75', 'ro3_pass': 'N', 'rtb': 3}","{'canonical_smiles': 'Cc1ccc(CNC2CCc3c(C2)[nH]c4ccccc34)cc1', 'standard_inchi': 'InChI=1S/C20H22N2/c1-14-6-8-15(9-7-14)13-21-16-10-11-18-17-4-2-3-5-19(17)22-20(18)12-16/h2-9,16,21-22H,10-13H2,1H3', 'standard_inchi_key': 'CPAIEIJZVFXFPO-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,18155310,[],CHEMBL4034785,Inhibition of retinoblastoma protein phosphorylation in human MDA-MB-231 cells after 16 hrs by Hoechst 33342 staining based fluorescence assay,B,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(CNC2CCc3c(C2)[nH]c4ccccc34)cc1,,,CHEMBL4033649,Eur J Med Chem,2017,"{'bei': '18.55', 'le': '0.33', 'lle': '1.27', 'sei': '19.36'}",,CHEMBL4077816,5.39,False,http://www.openphacts.org/units/Nanomolar,3011727,=,1,True,=,,IC50,nM,,4100,CHEMBL5288,Homo sapiens,Retinoblastoma-associated protein,9606,,,IC50,uM,UO_0000065,,9,8.387216143280265,"(8,9]",active,Cc1ccc(CNC2CCc3c([nH]c4ccccc34)C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x1a35632da0>
[],,,0,,-1,[],0.0,,-1,,,0,0.0,CHEMBL4092194,"{'molecule_chembl_id': 'CHEMBL4092194', 'parent_chembl_id': 'CHEMBL4092194'}","{'acd_logd': '1.35', 'acd_logp': '4.38', 'acd_most_apka': None, 'acd_most_bpka': '10.95', 'alogp': '4.11', 'aromatic_rings': 2, 'full_molformula': 'C19H26N2', 'full_mwt': '282.43', 'hba': 1, 'hba_lipinski': 2, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 21, 'molecular_species': 'BASE', 'mw_freebase': '282.43', 'mw_monoisotopic': '282.2096', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '27.82', 'qed_weighted': '0.85', 'ro3_pass': 'N', 'rtb': 2}","{'canonical_smiles': 'CC1CCC(C1)NC2CCc3c(C2)[nH]c4ccc(C)cc34', 'standard_inchi': 'InChI=1S/C19H26N2/c1-12-3-5-14(9-12)20-15-6-7-16-17-10-13(2)4-8-18(17)21-19(16)11-15/h4,8,10,12,14-15,20-21H,3,5-7,9,11H2,1-2H3', 'standard_inchi_key': 'CIIXPQMLJXFNRU-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,18155311,[],CHEMBL4034785,Inhibition of retinoblastoma protein phosphorylation in human MDA-MB-231 cells after 16 hrs by Hoechst 33342 staining based fluorescence assay,B,BAO_0000190,BAO_0000219,cell-based format,CC1CCC(C1)NC2CCc3c(C2)[nH]c4ccc(C)cc34,,,CHEMBL4033649,Eur J Med Chem,2017,"{'bei': '20.18', 'le': '0.37', 'lle': '1.59', 'sei': '20.49'}",,CHEMBL4092194,5.7,False,http://www.openphacts.org/units/Nanomolar,3011728,=,1,True,=,,IC50,nM,,2000,CHEMBL5288,Homo sapiens,Retinoblastoma-associated protein,9606,,,IC50,uM,UO_0000065,,9,8.698970004336019,"(8,9]",active,Cc1ccc2[nH]c3c(c2c1)CCC(NC1CCC(C)C1)C3,<rdkit.Chem.rdchem.Mol object at 0x1a35632da0>
[],,,0,,-1,[],0.0,,-1,,,0,0.0,CHEMBL4070561,"{'molecule_chembl_id': 'CHEMBL4070561', 'parent_chembl_id': 'CHEMBL4117170'}","{'acd_logd': '1.74', 'acd_logp': '4.11', 'acd_most_apka': None, 'acd_most_bpka': '9.59', 'alogp': '4.12', 'aromatic_rings': 3, 'full_molformula': 'C20H23ClN2', 'full_mwt': '326.87', 'hba': 1, 'hba_lipinski': 2, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 22, 'molecular_species': 'BASE', 'mw_freebase': '290.41', 'mw_monoisotopic': '290.1783', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '27.82', 'qed_weighted': '0.75', 'ro3_pass': 'N', 'rtb': 3}","{'canonical_smiles': 'Cl.Cc1ccc2[nH]c3CC(CCc3c2c1)NCc4ccccc4', 'standard_inchi': 'InChI=1S/C20H22N2.ClH/c1-14-7-10-19-18(11-14)17-9-8-16(12-20(17)22-19)21-13-15-5-3-2-4-6-15;/h2-7,10-11,16,21-22H,8-9,12-13H2,1H3;1H', 'standard_inchi_key': 'VPVAOLPEUJWHSH-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,18155312,[],CHEMBL4034785,Inhibition of retinoblastoma protein phosphorylation in human MDA-MB-231 cells after 16 hrs by Hoechst 33342 staining based fluorescence assay,B,BAO_0000190,BAO_0000219,cell-based format,Cl.Cc1ccc2[nH]c3CC(CCc3c2c1)NCc4ccccc4,,,CHEMBL4033649,Eur J Med Chem,2017,"{'bei': '19.48', 'le': '0.35', 'lle': '1.54', 'sei': '20.34'}",,CHEMBL4117170,5.66,False,http://www.openphacts.org/units/Nanomolar,3011729,=,1,True,=,,IC50,nM,,2200,CHEMBL5288,Homo sapiens,Retinoblastoma-associated protein,9606,,,IC50,uM,UO_0000065,,9,8.657577319177793,"(8,9]",active,Cc1ccc2[nH]c3c(c2c1)CCC(NCc1ccccc1)C3,<rdkit.Chem.rdchem.Mol object at 0x1a35632da0>
[],,,0,,-1,[],0.0,,-1,,,0,0.0,CHEMBL4070208,"{'molecule_chembl_id': 'CHEMBL4070208', 'parent_chembl_id': 'CHEMBL4117410'}","{'acd_logd': '2.09', 'acd_logp': '4.64', 'acd_most_apka': None, 'acd_most_bpka': '9.82', 'alogp': '4.43', 'aromatic_rings': 3, 'full_molformula': 'C21H25ClN2', 'full_mwt': '340.9', 'hba': 1, 'hba_lipinski': 2, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 23, 'molecular_species': 'BASE', 'mw_freebase': '304.44', 'mw_monoisotopic': '304.1939', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '27.82', 'qed_weighted': '0.74', 'ro3_pass': 'N', 'rtb': 3}","{'canonical_smiles': 'Cl.Cc1ccc(CNC2CCc3c(C2)[nH]c4ccc(C)cc34)cc1', 'standard_inchi': 'InChI=1S/C21H24N2.ClH/c1-14-3-6-16(7-4-14)13-22-17-8-9-18-19-11-15(2)5-10-20(19)23-21(18)12-17;/h3-7,10-11,17,22-23H,8-9,12-13H2,1-2H3;1H', 'standard_inchi_key': 'LBARGTGOXNNZDT-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,18155313,[],CHEMBL4034785,Inhibition of retinoblastoma protein phosphorylation in human MDA-MB-231 cells after 16 hrs by Hoechst 33342 staining based fluorescence assay,B,BAO_0000190,BAO_0000219,cell-based format,Cl.Cc1ccc(CNC2CCc3c(C2)[nH]c4ccc(C)cc34)cc1,,,CHEMBL4033649,Eur J Med Chem,2017,"{'bei': '18.19', 'le': '0.33', 'lle': '1.11', 'sei': '19.91'}",,CHEMBL4117410,5.54,False,http://www.openphacts.org/units/Nanomolar,3011730,=,1,True,=,,IC50,nM,,2900,CHEMBL5288,Homo sapiens,Retinoblastoma-associated protein,9606,,,IC50,uM,UO_0000065,,9,8.537602002101044,"(8,9]",active,Cc1ccc(CNC2CCc3c([nH]c4ccc(C)cc34)C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x1a35632da0>
[],,,0,,-1,[],0.0,,-1,,,0,0.0,CHEMBL4068744,"{'molecule_chembl_id': 'CHEMBL4068744', 'parent_chembl_id': 'CHEMBL4068744'}","{'acd_logd': '1.28', 'acd_logp': '4.26', 'acd_most_apka': None, 'acd_most_bpka': '10.37', 'alogp': '4.23', 'aromatic_rings': 2, 'full_molformula': 'C18H23N3O2', 'full_mwt': '313.4', 'hba': 3, 'hba_lipinski': 5, 'hbd': 2, 'hbd_lipinski': 2, 'heavy_atoms': 23, 'molecular_species': 'BASE', 'mw_freebase': '313.4', 'mw_monoisotopic': '313.179', 'num_lipinski_ro5_violations': 0, 'num_ro5_violations': 0, 'psa': '70.96', 'qed_weighted': '0.66', 'ro3_pass': 'N', 'rtb': 3}","{'canonical_smiles': 'CC1CCC(C1)NC2CCCc3c2[nH]c4ccc(cc34)[N+](=O)[O-]', 'standard_inchi': 'InChI=1S/C18H23N3O2/c1-11-5-6-12(9-11)19-17-4-2-3-14-15-10-13(21(22)23)7-8-16(15)20-18(14)17/h7-8,10-12,17,19-20H,2-6,9H2,1H3', 'standard_inchi_key': 'JSGDWGPUTMTPQH-UHFFFAOYSA-N'}",[],Small molecule,-1,0.0,0.0,,,-1,MOL,0.0,0.0,,,,,,,0.0,,,,18155314,[],CHEMBL4034785,Inhibition of retinoblastoma protein phosphorylation in human MDA-MB-231 cells after 16 hrs by Hoechst 33342 staining based fluorescence assay,B,BAO_0000190,BAO_0000219,cell-based format,CC1CCC(C1)NC2CCCc3c2[nH]c4ccc(cc34)[N+](=O)[O-],,,CHEMBL4033649,Eur J Med Chem,2017,"{'bei': '16.97', 'le': '0.32', 'lle': '1.09', 'sei': '7.49'}",,CHEMBL4068744,5.32,False,http://www.openphacts.org/units/Nanomolar,3011731,=,1,True,=,,IC50,nM,,4810,CHEMBL5288,Homo sapiens,Retinoblastoma-associated protein,9606,,,IC50,uM,UO_0000065,,9,8.317854923626168,"(8,9]",active,CC1CCC(NC2CCCc3c2[nH]c2ccc([N+](=O)[O-])cc32)C1,<rdkit.Chem.rdchem.Mol object at 0x1a35632da0>
